date,usd_twd,usd_cny,usd_php
2012/03/14,29.560,6.3328,
2012/03/15,29.570,6.3359,
2012/03/16,29.562,6.32,
2012/03/19,29.532,6.3082,
2012/03/20,29.558,6.3029,
2012/03/21,29.576,6.3092,
2012/03/22,29.574,6.3004,
2012/03/23,29.585,6.2891,
2012/03/26,29.622,6.2858,
2012/03/27,29.584,6.284,
2012/03/28,29.570,6.2912,
2012/03/29,29.582,6.2932,
2012/03/30,29.530,6.2943,
2012/04/02,29.506,,
2012/04/03,29.480,,
2012/04/05,29.519,6.3035,
2012/04/06,29.562,6.3072,
2012/04/09,29.568,6.3021,
2012/04/10,29.570,6.3048,
2012/04/11,29.562,6.3018,
2012/04/12,29.550,6.2984,
2012/04/13,29.528,6.2879,
2012/04/16,29.564,6.296,
2012/04/17,29.542,6.2896,
2012/04/18,29.546,6.2948,
2012/04/19,29.532,6.3004,
2012/04/20,29.521,6.3042,
2012/04/23,29.524,6.297,
2012/04/24,29.526,6.3003,
2012/04/25,29.514,6.2923,
2012/04/26,29.412,6.2829,
2012/04/27,29.332,6.2787,
2012/04/30,29.232,,
2012/05/02,29.240,6.267,
2012/05/03,29.266,6.2697,
2012/05/04,29.280,6.2721,
2012/05/07,29.382,6.2858,
2012/05/08,29.370,6.2804,
2012/05/09,29.400,6.2865,
2012/05/10,29.395,6.2941,
2012/05/11,29.410,6.2952,
2012/05/14,29.502,6.304,
2012/05/15,29.514,6.311,
2012/05/16,29.635,6.3205,
2012/05/17,29.560,6.3233,
2012/05/18,29.630,6.3209,
2012/05/21,29.578,6.3116,
2012/05/22,29.546,6.3077,
2012/05/23,29.586,6.3208,
2012/05/24,29.645,6.3247,
2012/05/25,29.650,6.326,
2012/05/28,29.650,6.3236,
2012/05/29,29.645,6.3262,
2012/05/30,29.762,6.3297,
2012/05/31,29.860,6.3355,
2012/06/01,29.931,6.3308,
2012/06/04,30.050,,
2012/06/05,30.000,6.3225,
2012/06/06,29.935,6.3261,
2012/06/07,29.906,6.317,
2012/06/08,29.976,6.3188,
2012/06/11,29.920,6.3169,
2012/06/12,29.991,6.3292,
2012/06/13,29.980,6.3271,
2012/06/14,29.954,6.3191,
2012/06/15,29.931,6.3089,
2012/06/18,29.886,6.3005,
2012/06/19,29.890,6.3016,
2012/06/20,29.878,6.3004,
2012/06/21,29.902,6.304,
2012/06/22,29.968,,
2012/06/25,29.995,6.323,
2012/06/26,29.990,6.3211,
2012/06/27,29.960,6.3173,
2012/06/28,29.956,6.319,
2012/06/29,29.900,6.3249,
2012/07/02,29.905,6.3146,
2012/07/03,29.886,6.3178,
2012/07/04,29.866,6.3121,
2012/07/05,29.890,6.3193,
2012/07/06,29.922,6.3249,
2012/07/09,29.975,6.3293,
2012/07/10,29.985,6.3195,
2012/07/11,29.974,6.3209,
2012/07/12,30.013,6.3215,
2012/07/13,30.015,6.3247,
2012/07/16,30.010,6.3208,
2012/07/17,29.988,6.3167,
2012/07/18,30.002,6.314,
2012/07/19,29.984,6.3126,
2012/07/20,29.995,6.3112,
2012/07/23,30.095,6.327,
2012/07/24,30.116,6.3339,
2012/07/25,30.206,6.3429,
2012/07/26,30.150,6.3381,
2012/07/27,30.100,6.3325,
2012/07/30,30.080,6.3303,
2012/07/31,30.010,6.332,
2012/08/01,29.988,6.3305,
2012/08/02,,6.3392,
2012/08/03,30.002,6.3421,
2012/08/06,29.960,6.3353,
2012/08/07,29.955,6.3332,
2012/08/08,29.987,6.3378,
2012/08/09,29.940,6.3387,
2012/08/10,29.990,6.3447,
2012/08/13,30.005,6.3456,
2012/08/14,29.965,6.3443,
2012/08/15,30.002,6.3482,
2012/08/16,30.020,6.3495,
2012/08/17,30.025,6.3449,
2012/08/20,30.030,6.3478,
2012/08/21,29.975,6.3418,
2012/08/22,30.010,6.3348,
2012/08/23,29.960,6.3316,
2012/08/24,30.002,6.3305,
2012/08/27,29.980,6.3392,
2012/08/28,30.007,6.3411,
2012/08/29,29.981,6.3391,
2012/08/30,29.986,6.3435,
2012/08/31,29.966,6.3449,
2012/09/03,29.920,6.3415,
2012/09/04,29.902,6.3402,
2012/09/05,29.905,6.346,
2012/09/06,29.902,6.3439,
2012/09/07,29.842,6.3412,
2012/09/10,29.740,6.3375,
2012/09/11,29.715,6.3391,
2012/09/12,29.669,6.3355,
2012/09/13,29.699,6.3338,
2012/09/14,29.469,6.3317,
2012/09/17,29.399,6.3295,
2012/09/18,29.460,6.3353,
2012/09/19,29.405,6.3392,
2012/09/20,29.508,6.338,
2012/09/21,29.450,6.3426,
2012/09/24,29.479,6.3411,
2012/09/25,29.451,6.343,
2012/09/26,29.497,6.3443,
2012/09/27,29.420,6.3459,
2012/09/28,29.342,6.341,
2012/10/01,29.402,,
2012/10/02,29.385,,
2012/10/03,29.405,,
2012/10/04,29.388,,
2012/10/05,29.368,,
2012/10/08,29.402,6.3426,
2012/10/09,29.399,6.3441,
2012/10/10,,6.3449,
2012/10/11,29.432,6.3391,
2012/10/12,29.360,6.3264,
2012/10/15,29.345,6.3112,
2012/10/16,29.289,6.3106,
2012/10/17,29.246,6.3028,
2012/10/18,29.269,6.3021,
2012/10/19,29.286,6.3052,
2012/10/22,29.320,6.3071,
2012/10/23,29.328,6.3078,
2012/10/24,29.342,6.3081,
2012/10/25,29.280,6.3047,
2012/10/26,29.300,6.301,
2012/10/29,29.292,6.2992,
2012/10/30,29.278,6.3028,
2012/10/31,29.260,6.3002,
2012/11/01,29.290,6.3017,
2012/11/02,29.300,6.3045,
2012/11/05,29.305,6.3082,
2012/11/06,29.275,6.3078,
2012/11/07,29.200,6.3067,
2012/11/08,29.202,6.306,
2012/11/09,29.150,6.3012,
2012/11/12,29.090,6.292,
2012/11/13,29.129,6.2891,
2012/11/14,29.125,6.2881,
2012/11/15,29.142,6.2905,
2012/11/16,29.272,6.2945,
2012/11/19,29.202,6.2975,
2012/11/20,29.145,6.2926,
2012/11/21,29.179,6.2908,
2012/11/22,29.185,6.2918,
2012/11/23,29.171,6.2906,
2012/11/26,29.143,6.2884,
2012/11/27,29.129,6.2852,
2012/11/28,29.175,6.2902,
2012/11/29,29.147,6.291,
2012/11/30,29.116,6.2892,
2012/12/03,29.121,6.2908,
2012/12/04,29.116,6.2885,
2012/12/05,29.102,6.2871,
2012/12/06,29.136,6.2911,
2012/12/07,29.125,6.293,
2012/12/10,29.150,6.2922,
2012/12/11,29.122,6.2906,
2012/12/12,29.108,6.2883,
2012/12/13,29.101,6.2887,
2012/12/14,29.102,6.2923,
2012/12/17,29.100,6.2892,
2012/12/18,29.100,6.288,
2012/12/19,29.102,6.2865,
2012/12/20,29.120,6.2877,
2012/12/21,29.122,6.2881,
2012/12/22,29.120,,
2012/12/24,29.128,6.2913,
2012/12/25,29.130,6.2931,
2012/12/26,29.128,6.2943,
2012/12/27,29.126,6.2949,
2012/12/28,29.136,6.2896,
2012/12/31,,6.2855,
2013/01/02,29.090,,
2013/01/03,29.091,,
2013/01/04,29.125,6.2897,
2013/01/07,29.125,6.2872,
2013/01/08,29.127,6.2804,
2013/01/09,29.110,6.2814,
2013/01/10,29.088,6.2793,
2013/01/11,29.039,6.2712,
2013/01/14,29.058,6.2695,
2013/01/15,29.056,6.2691,
2013/01/16,29.099,6.2745,
2013/01/17,29.085,6.2767,
2013/01/18,29.060,6.2752,
2013/01/21,29.070,6.279,
2013/01/22,29.095,6.2796,
2013/01/23,29.092,6.2762,
2013/01/24,29.138,6.2783,
2013/01/25,29.250,6.2805,
2013/01/28,29.560,6.2818,
2013/01/29,29.559,6.2851,
2013/01/30,29.570,6.2806,
2013/01/31,29.582,6.2795,
2013/02/01,29.668,6.2819,
2013/02/04,29.580,6.286,
2013/02/05,29.585,6.285,
2013/02/06,29.622,6.2881,
2013/02/07,29.630,6.2898,
2013/02/08,29.750,,
2013/02/18,29.709,6.2816,
2013/02/19,29.686,6.2821,
2013/02/20,29.600,6.2804,
2013/02/21,29.680,6.2846,
2013/02/22,29.658,6.2871,
2013/02/23,29.658,,
2013/02/25,29.702,6.2892,
2013/02/26,29.740,6.2856,
2013/02/27,29.705,6.2842,
2013/02/28,,6.2779,
2013/03/01,29.666,6.2798,
2013/03/04,29.770,6.2822,
2013/03/05,29.720,6.2797,
2013/03/06,29.670,6.2745,
2013/03/07,29.695,6.2785,
2013/03/08,29.718,6.2719,
2013/03/11,29.740,6.2769,
2013/03/12,29.730,6.2746,
2013/03/13,29.735,6.2726,
2013/03/14,29.800,6.2752,
2013/03/15,29.762,6.2723,
2013/03/18,29.815,6.2741,
2013/03/19,29.801,6.2758,
2013/03/20,29.845,6.2716,
2013/03/21,29.853,6.2731,
2013/03/22,29.909,6.2711,
2013/03/25,29.889,6.2692,
2013/03/26,29.891,6.2715,
2013/03/27,29.941,6.2727,
2013/03/28,29.940,6.2742,
2013/03/29,29.875,6.2689,
2013/04/01,29.928,6.2674,
2013/04/02,29.920,6.2586,
2013/04/03,29.925,6.2609,
2013/04/08,30.060,6.265,
2013/04/09,30.050,6.2639,
2013/04/10,29.998,6.2548,
2013/04/11,29.980,6.2578,
2013/04/12,29.995,6.2506,
2013/04/15,29.927,6.2454,
2013/04/16,29.928,6.2408,
2013/04/17,29.900,6.2342,
2013/04/18,29.910,6.2416,
2013/04/19,29.840,6.2395,
2013/04/22,29.870,6.2415,
2013/04/23,29.872,6.236,
2013/04/24,29.832,6.2384,
2013/04/25,29.750,6.23,
2013/04/26,29.705,6.2208,
2013/04/29,29.606,,
2013/04/30,29.616,,
2013/05/02,29.636,6.2082,
2013/05/03,29.610,6.2152,
2013/05/06,29.626,6.2114,
2013/05/07,29.590,6.2083,
2013/05/08,29.500,6.198,
2013/05/09,29.510,6.1925,
2013/05/10,29.800,6.2016,
2013/05/13,29.920,6.2072,
2013/05/14,29.906,6.2035,
2013/05/15,30.028,6.207,
2013/05/16,30.050,6.2096,
2013/05/17,30.060,6.1997,
2013/05/20,30.030,6.1998,
2013/05/21,29.942,6.1911,
2013/05/22,29.960,6.1904,
2013/05/23,30.025,6.1947,
2013/05/24,30.030,6.1867,
2013/05/27,29.971,6.1811,
2013/05/28,30.057,6.1818,
2013/05/29,30.120,6.1856,
2013/05/30,30.125,6.182,
2013/05/31,30.060,6.1796,
2013/06/03,30.070,6.1806,
2013/06/04,30.020,6.1735,
2013/06/05,29.910,6.1757,
2013/06/06,29.915,6.1737,
2013/06/07,29.871,6.162,
2013/06/10,30.066,,
2013/06/11,30.160,,
2013/06/13,30.162,6.1612,
2013/06/14,29.970,6.1607,
2013/06/17,29.972,6.1598,
2013/06/18,30.002,6.1651,
2013/06/19,29.960,6.1677,
2013/06/20,30.160,6.1698,
2013/06/21,30.280,6.1766,
2013/06/24,30.350,6.1807,
2013/06/25,30.260,6.1767,
2013/06/26,30.250,6.1779,
2013/06/27,30.191,6.1797,
2013/06/28,30.120,6.1787,
2013/07/01,30.115,6.1805,
2013/07/02,30.120,6.1773,
2013/07/03,30.302,6.1803,
2013/07/04,30.199,6.1755,
2013/07/05,30.218,6.179,
2013/07/08,30.342,6.1807,
2013/07/09,30.120,6.173,
2013/07/10,30.085,6.1652,
2013/07/11,29.952,6.1599,
2013/07/12,29.932,6.1631,
2013/07/15,29.952,6.1663,
2013/07/16,29.878,6.1692,
2013/07/17,29.925,6.1652,
2013/07/18,30.025,6.172,
2013/07/19,29.978,6.1751,
2013/07/22,29.935,6.1721,
2013/07/23,29.920,6.1702,
2013/07/24,29.942,6.1695,
2013/07/25,29.978,6.1759,
2013/07/26,29.950,6.172,
2013/07/29,29.960,6.1705,
2013/07/30,30.005,6.177,
2013/07/31,30.120,6.1788,
2013/08/01,30.125,6.1778,
2013/08/02,30.129,6.1817,
2013/08/05,29.950,6.1767,
2013/08/06,29.995,6.1753,
2013/08/07,30.025,6.1726,
2013/08/08,29.960,6.1703,
2013/08/09,29.955,6.1668,
2013/08/12,29.980,6.1665,
2013/08/13,30.002,6.1705,
2013/08/14,30.032,6.172,
2013/08/15,30.035,6.1696,
2013/08/16,30.002,6.1666,
2013/08/19,30.032,6.169,
2013/08/20,30.092,6.1697,
2013/08/21,,6.1675,
2013/08/22,30.127,6.1698,
2013/08/23,30.053,6.171,
2013/08/26,30.015,6.168,
2013/08/27,30.060,6.1688,
2013/08/28,30.050,6.1667,
2013/08/29,30.012,6.169,
2013/08/30,29.983,6.1709,
2013/09/02,29.900,6.1702,
2013/09/03,29.920,6.1718,
2013/09/04,29.885,6.1729,
2013/09/05,29.985,6.1696,
2013/09/06,29.900,6.1728,
2013/09/09,29.825,6.1642,
2013/09/10,29.760,6.1612,
2013/09/11,29.828,6.1601,
2013/09/12,29.783,6.1575,
2013/09/13,29.842,6.1578,
2013/09/14,29.842,,
2013/09/16,29.721,6.1554,
2013/09/17,29.760,6.1571,
2013/09/18,29.752,6.1557,
2013/09/23,29.629,6.1475,
2013/09/24,29.632,6.1485,
2013/09/25,29.690,6.1497,
2013/09/26,29.673,6.1477,
2013/09/27,29.656,6.1495,
2013/09/30,29.670,6.148,
2013/10/01,29.615,,
2013/10/02,29.610,,
2013/10/03,29.532,,
2013/10/04,29.502,,
2013/10/07,29.536,,
2013/10/08,29.542,6.1415,
2013/10/09,29.548,6.143,
2013/10/10,,6.1452,
2013/10/11,29.490,6.1458,
2013/10/14,29.495,6.1406,
2013/10/15,29.445,6.1412,
2013/10/16,29.460,6.1408,
2013/10/17,29.452,6.1431,
2013/10/18,29.446,6.1372,
2013/10/21,29.482,6.1352,
2013/10/22,29.466,6.1395,
2013/10/23,29.425,6.133,
2013/10/24,29.452,6.1335,
2013/10/25,29.455,6.1333,
2013/10/28,29.460,6.1336,
2013/10/29,29.472,6.1373,
2013/10/30,29.475,6.1412,
2013/10/31,29.455,6.1425,
2013/11/01,29.470,6.1452,
2013/11/04,29.506,6.1482,
2013/11/05,29.466,6.1447,
2013/11/06,29.480,6.1475,
2013/11/07,29.485,6.145,
2013/11/08,29.505,6.1355,
2013/11/11,29.625,6.139,
2013/11/12,29.636,6.136,
2013/11/13,29.650,6.1342,
2013/11/14,29.606,6.1315,
2013/11/15,29.620,6.1351,
2013/11/18,29.580,6.1332,
2013/11/19,29.532,6.1317,
2013/11/20,29.572,6.1305,
2013/11/21,29.636,6.1366,
2013/11/22,29.645,6.138,
2013/11/25,29.675,6.1342,
2013/11/26,29.652,6.1357,
2013/11/27,29.672,6.133,
2013/11/28,29.680,6.1343,
2013/11/29,29.679,6.1325,
2013/12/02,29.636,6.1329,
2013/12/03,29.702,6.1352,
2013/12/04,29.692,6.13,
2013/12/05,29.690,6.131,
2013/12/06,29.665,6.1232,
2013/12/09,29.630,6.113,
2013/12/10,29.635,6.1114,
2013/12/11,29.640,6.11,
2013/12/12,29.660,6.1115,
2013/12/13,29.689,6.1148,
2013/12/16,29.706,6.1124,
2013/12/17,29.716,6.1108,
2013/12/18,29.745,6.1105,
2013/12/19,29.945,6.1183,
2013/12/20,29.980,6.1196,
2013/12/23,30.009,6.1161,
2013/12/24,30.039,6.1145,
2013/12/25,30.047,6.116,
2013/12/26,30.060,6.1156,
2013/12/27,30.025,6.105,
2013/12/30,30.030,6.1024,
2013/12/31,29.950,6.0969,
2014/01/02,29.979,6.099,
2014/01/03,30.039,6.1039,
2014/01/06,30.235,6.1059,
2014/01/07,30.315,6.1042,
2014/01/08,30.240,6.1079,
2014/01/09,30.252,6.1109,
2014/01/10,30.212,6.1008,
2014/01/13,30.112,6.095,
2014/01/14,30.159,6.093,
2014/01/15,30.236,6.1005,
2014/01/16,30.256,6.1065,
2014/01/17,30.221,6.1041,
2014/01/20,30.256,6.1083,
2014/01/21,30.290,6.1066,
2014/01/22,30.320,6.1087,
2014/01/23,30.410,6.1107,
2014/01/24,30.420,6.1035,
2014/01/27,30.511,6.1022,
2014/01/28,30.451,6.1053,
2014/01/29,30.376,6.1073,
2014/01/30,,6.105,
2014/02/05,30.420,,
2014/02/06,30.429,,
2014/02/07,30.406,6.1089,
2014/02/10,30.380,6.1083,
2014/02/11,30.406,6.1069,
2014/02/12,30.346,6.1078,
2014/02/13,30.408,6.11,
2014/02/14,30.347,6.107,
2014/02/17,30.285,6.1053,
2014/02/18,30.339,6.1073,
2014/02/19,30.332,6.1103,
2014/02/20,30.392,6.1146,
2014/02/21,30.395,6.1176,
2014/02/24,30.425,6.1189,
2014/02/25,30.402,6.1184,
2014/02/26,30.350,6.1192,
2014/02/27,30.355,6.1224,
2014/02/28,,6.1214,
2014/03/03,30.369,6.119,
2014/03/04,30.380,6.1236,
2014/03/05,30.352,6.1257,
2014/03/06,30.323,6.1249,
2014/03/07,30.302,6.1201,
2014/03/10,30.325,6.1312,
2014/03/11,30.305,6.1327,
2014/03/12,30.375,6.1343,
2014/03/13,30.352,6.132,
2014/03/14,30.381,6.1346,
2014/03/17,30.352,6.1321,
2014/03/18,30.386,6.1341,
2014/03/19,30.437,6.1351,
2014/03/20,30.589,6.146,
2014/03/21,30.652,6.1475,
2014/03/24,30.622,6.1452,
2014/03/25,30.619,6.1426,
2014/03/26,30.605,6.144,
2014/03/27,30.582,6.1465,
2014/03/28,30.552,6.149,
2014/03/31,30.510,6.1521,
2014/04/01,30.435,6.1503,
2014/04/02,30.375,6.1493,
2014/04/03,30.380,6.152,
2014/04/04,,6.1557,
2014/04/07,30.320,,
2014/04/08,30.270,6.1527,
2014/04/09,30.162,6.149,
2014/04/10,30.130,6.151,
2014/04/11,30.132,6.1495,
2014/04/14,30.233,6.1531,
2014/04/15,30.235,6.1571,
2014/04/16,30.201,6.1589,
2014/04/17,30.221,6.1575,
2014/04/18,30.230,6.1586,
2014/04/21,30.268,6.1591,
2014/04/22,30.303,6.161,
2014/04/23,30.326,6.1599,
2014/04/24,30.306,6.1589,
2014/04/25,30.320,6.1576,
2014/04/28,30.285,6.1565,
2014/04/29,30.250,6.1556,
2014/04/30,30.258,6.158,
2014/05/02,30.212,,
2014/05/05,30.171,6.156,
2014/05/06,30.176,6.1565,
2014/05/07,30.165,6.1542,
2014/05/08,30.167,6.1557,
2014/05/09,30.175,6.1581,
2014/05/12,30.192,6.1625,
2014/05/13,30.212,6.1636,
2014/05/14,30.220,6.1653,
2014/05/15,30.203,6.164,
2014/05/16,30.208,6.1628,
2014/05/19,30.185,6.1636,
2014/05/20,30.202,6.1626,
2014/05/21,30.216,6.1645,
2014/05/22,30.178,6.1658,
2014/05/23,30.180,6.1681,
2014/05/26,30.160,6.1699,
2014/05/27,30.171,6.1687,
2014/05/28,30.151,6.1694,
2014/05/29,30.128,6.1705,
2014/05/30,30.050,6.1695,
2014/06/03,30.064,6.171,
2014/06/04,30.102,6.1693,
2014/06/05,30.088,6.1708,
2014/06/06,30.080,6.1623,
2014/06/09,30.048,6.1485,
2014/06/10,30.050,6.1451,
2014/06/11,30.039,6.1506,
2014/06/12,30.045,6.1516,
2014/06/13,30.053,6.1503,
2014/06/16,30.061,6.1537,
2014/06/17,30.066,6.1529,
2014/06/18,30.071,6.1559,
2014/06/19,30.036,6.1531,
2014/06/20,30.065,6.1524,
2014/06/23,30.039,6.1557,
2014/06/24,30.031,6.1545,
2014/06/25,30.051,6.1555,
2014/06/26,29.992,6.1538,
2014/06/27,29.962,6.1543,
2014/06/30,29.915,6.1528,
2014/07/01,29.935,6.1523,
2014/07/02,29.905,6.1549,
2014/07/03,29.935,6.1581,
2014/07/04,29.937,6.1642,
2014/07/07,29.960,6.1658,
2014/07/08,29.970,6.1626,
2014/07/09,29.962,6.1565,
2014/07/10,29.945,6.1443,
2014/07/11,29.990,6.1469,
2014/07/14,30.001,6.1485,
2014/07/15,30.042,6.149,
2014/07/16,30.072,6.1535,
2014/07/17,30.046,6.1564,
2014/07/18,30.051,6.1568,
2014/07/21,30.037,6.1547,
2014/07/22,30.035,6.1544,
2014/07/23,,6.1572,
2014/07/24,30.052,6.1579,
2014/07/25,30.035,6.1597,
2014/07/28,30.037,6.1622,
2014/07/29,30.005,6.1615,
2014/07/30,30.010,6.1645,
2014/07/31,30.040,6.1675,
2014/08/01,30.069,6.1681,
2014/08/04,30.040,6.1661,
2014/08/05,30.045,6.1655,
2014/08/06,30.056,6.1681,
2014/08/07,30.061,6.167,
2014/08/08,30.066,6.1562,
2014/08/11,30.052,6.1522,
2014/08/12,30.060,6.1517,
2014/08/13,30.065,6.1533,
2014/08/14,30.045,6.1545,
2014/08/15,30.035,6.1538,
2014/08/18,30.040,6.1528,
2014/08/19,30.042,6.1548,
2014/08/20,30.047,6.158,
2014/08/21,30.052,6.1632,
2014/08/22,30.020,6.1617,
2014/08/25,30.028,6.1653,
2014/08/26,30.026,6.1663,
2014/08/27,29.985,6.1658,
2014/08/28,29.965,6.1638,
2014/08/29,29.970,6.1647,
2014/09/01,29.968,6.168,
2014/09/02,29.978,6.1684,
2014/09/03,29.986,6.1697,
2014/09/04,29.972,6.1666,
2014/09/05,30.002,6.1707,
2014/09/09,30.005,6.152,
2014/09/10,30.025,6.1425,
2014/09/11,30.060,6.1453,
2014/09/12,30.068,6.1468,
2014/09/15,30.106,6.1452,
2014/09/16,30.160,6.1462,
2014/09/17,30.134,6.145,
2014/09/18,30.256,6.149,
2014/09/19,30.258,6.1455,
2014/09/22,30.229,6.1485,
2014/09/23,30.240,6.147,
2014/09/24,30.248,6.1462,
2014/09/25,30.310,6.1497,
2014/09/26,30.312,6.1508,
2014/09/29,30.502,6.1539,
2014/09/30,30.436,6.1525,
2014/10/01,30.492,,
2014/10/02,30.460,,
2014/10/03,30.437,,
2014/10/06,30.503,,
2014/10/07,30.453,,
2014/10/08,30.505,6.1493,
2014/10/09,30.430,6.1461,
2014/10/10,,6.147,
2014/10/13,30.450,6.1446,
2014/10/14,30.430,6.1408,
2014/10/15,30.420,6.1455,
2014/10/16,30.410,6.1395,
2014/10/17,30.421,6.1407,
2014/10/20,30.415,6.1435,
2014/10/21,30.401,6.141,
2014/10/22,30.393,6.1437,
2014/10/23,30.405,6.1459,
2014/10/24,30.413,6.1467,
2014/10/27,30.403,6.1446,
2014/10/28,30.398,6.1421,
2014/10/29,30.376,6.1405,
2014/10/30,30.402,6.1457,
2014/10/31,30.478,6.1461,
2014/11/03,30.488,6.1525,
2014/11/04,30.538,6.1543,
2014/11/05,30.602,6.1503,
2014/11/06,30.605,6.1565,
2014/11/07,30.716,6.1602,
2014/11/10,30.606,6.1377,
2014/11/11,30.717,6.1413,
2014/11/12,30.750,6.1428,
2014/11/13,30.752,6.1418,
2014/11/14,30.766,6.1399,
2014/11/17,30.739,6.1409,
2014/11/18,30.775,6.143,
2014/11/19,30.876,6.1397,
2014/11/20,31.015,6.1417,
2014/11/21,31.005,6.1387,
2014/11/24,31.010,6.142,
2014/11/25,30.966,6.139,
2014/11/26,30.952,6.1354,
2014/11/27,30.951,6.132,
2014/11/28,31.039,6.1345,
2014/12/01,31.139,6.1369,
2014/12/02,31.106,6.1325,
2014/12/03,31.167,6.1376,
2014/12/04,31.197,6.1411,
2014/12/05,31.192,6.1373,
2014/12/08,31.285,6.1282,
2014/12/09,31.290,6.1231,
2014/12/10,31.260,6.1195,
2014/12/11,31.262,6.1153,
2014/12/12,31.326,6.1184,
2014/12/15,31.342,6.1152,
2014/12/16,31.327,6.1182,
2014/12/17,31.357,6.1137,
2014/12/18,31.450,6.1195,
2014/12/19,31.472,6.1205,
2014/12/22,31.586,6.122,
2014/12/23,31.765,6.123,
2014/12/24,31.815,6.1247,
2014/12/25,31.753,6.1213,
2014/12/26,31.750,6.1186,
2014/12/27,31.750,,
2014/12/29,31.761,6.1205,
2014/12/30,31.766,6.1224,
2014/12/31,31.718,6.119,
2015/01/05,32.005,6.1248,
2015/01/06,31.996,6.1256,
2015/01/07,32.001,6.1269,
2015/01/08,32.006,6.1302,
2015/01/09,31.936,6.1296,
2015/01/12,31.856,6.1233,
2015/01/13,31.862,6.1195,
2015/01/14,31.832,6.1205,
2015/01/15,31.786,6.1193,
2015/01/16,31.645,6.1188,
2015/01/19,31.552,6.123,
2015/01/20,31.696,6.1226,
2015/01/21,31.553,6.1268,
2015/01/22,31.510,6.1247,
2015/01/23,31.432,6.1342,
2015/01/26,31.339,6.1384,
2015/01/27,31.325,6.1364,
2015/01/28,31.328,6.1282,
2015/01/29,31.512,6.1335,
2015/01/30,31.555,6.137,
2015/02/02,31.685,6.1385,
2015/02/03,31.623,6.1369,
2015/02/04,31.473,6.1318,
2015/02/05,31.535,6.1366,
2015/02/06,31.490,6.1261,
2015/02/09,31.560,6.1311,
2015/02/10,31.502,6.1295,
2015/02/11,31.564,6.1315,
2015/02/12,31.630,6.1333,
2015/02/13,31.475,6.1288,
2015/02/16,31.600,6.1273,
2015/02/17,31.638,6.133,
2015/02/24,31.688,,
2015/02/25,31.532,6.1384,
2015/02/26,31.503,6.1379,
2015/02/27,,6.1475,
2015/03/02,31.568,6.1513,
2015/03/03,31.508,6.1543,
2015/03/04,31.480,6.1525,
2015/03/05,31.507,6.1528,
2015/03/06,31.450,6.1533,
2015/03/09,31.520,6.1563,
2015/03/10,31.566,6.1572,
2015/03/11,31.666,6.1597,
2015/03/12,31.670,6.1617,
2015/03/13,31.710,6.1588,
2015/03/16,31.712,6.1615,
2015/03/17,31.667,6.1585,
2015/03/18,31.650,6.1556,
2015/03/19,31.502,6.146,
2015/03/20,31.548,6.1496,
2015/03/23,31.503,6.1448,
2015/03/24,31.383,6.1398,
2015/03/25,31.401,6.141,
2015/03/26,31.405,6.1375,
2015/03/27,31.375,6.1397,
2015/03/30,31.380,6.1402,
2015/03/31,31.401,6.1422,
2015/04/01,31.362,6.1434,
2015/04/02,31.303,6.1396,
2015/04/03,,6.1348,
2015/04/07,31.152,6.1305,
2015/04/08,31.226,6.1345,
2015/04/09,31.231,6.1338,
2015/04/10,31.240,6.137,
2015/04/13,31.342,6.1395,
2015/04/14,31.312,6.1407,
2015/04/15,31.330,6.134,
2015/04/16,31.253,6.1305,
2015/04/17,31.162,6.1267,
2015/04/20,31.102,6.1255,
2015/04/21,31.173,6.128,
2015/04/22,31.113,6.129,
2015/04/23,31.131,6.1281,
2015/04/24,31.051,6.1241,
2015/04/27,30.861,6.122,
2015/04/28,30.831,6.1209,
2015/04/29,30.695,6.1169,
2015/04/30,30.752,6.1137,
2015/05/04,30.776,6.1165,
2015/05/05,30.781,6.118,
2015/05/06,30.753,6.1156,
2015/05/07,30.803,6.1113,
2015/05/08,30.765,6.1147,
2015/05/11,30.780,6.1132,
2015/05/12,30.810,6.1155,
2015/05/13,30.780,6.1123,
2015/05/14,30.681,6.1093,
2015/05/15,30.612,6.1085,
2015/05/18,30.610,6.1079,
2015/05/19,30.640,6.1098,
2015/05/20,30.682,6.1125,
2015/05/21,30.650,6.1139,
2015/05/22,30.541,6.1131,
2015/05/25,30.571,6.1165,
2015/05/26,30.708,6.1172,
2015/05/27,30.725,6.1198,
2015/05/28,30.801,6.1202,
2015/05/29,30.871,6.1196,
2015/06/01,30.932,6.1207,
2015/06/02,31.002,6.1225,
2015/06/03,30.922,6.1176,
2015/06/04,31.062,6.1164,
2015/06/05,31.032,6.1181,
2015/06/08,31.275,6.1205,
2015/06/09,31.302,6.1179,
2015/06/10,31.156,6.1173,
2015/06/11,31.162,6.115,
2015/06/12,31.226,6.1167,
2015/06/15,31.256,6.1169,
2015/06/16,31.266,6.1155,
2015/06/17,31.261,6.1158,
2015/06/18,31.062,6.1126,
2015/06/19,,6.1104,
2015/06/22,30.970,,
2015/06/23,31.002,6.1119,
2015/06/24,31.052,6.1142,
2015/06/25,31.052,6.1148,
2015/06/26,31.132,6.1137,
2015/06/29,31.178,6.1168,
2015/06/30,31.070,6.1136,
2015/07/01,31.100,6.1149,
2015/07/02,31.150,6.1171,
2015/07/03,31.120,6.116,
2015/07/06,31.150,6.1172,
